"Address","Source Line","Assembly","Hardware Event Count: Total","Hardware Event Count: Self","Hardware Event Sample Count: Total","Hardware Event Sample Count: Self"
"0x7f61252fffb6","475","mov qword ptr [rsp+0x58], r11","","","",""
"0x7f61252fffbb","475","mov rax, qword ptr [r15+0x60]","","","",""
"0x7f61252fffbf","475","mov r10, rax","","","",""
"0x7f61252fffc2","475","add r10, 0x18","","","",""
"0x7f61252fffc6","484","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61252fffca","484","jnb 0x7f6125300c9c <Block 743>","","","",""
"0x7f61252fffd0","0","Block 665:","","","",""
"0x7f61252fffd0","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61252fffd4","485","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61252fffdc","485","mov r10, qword ptr [rsp+0x18]","","","",""
"0x7f61252fffe1","485","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61252fffe8","484","mov qword ptr [rax], r10","","","",""
"0x7f61252fffeb","484","mov dword ptr [rax+0x8], 0xf800c245","","","",""
"0x7f61252ffff2","484","mov qword ptr [rax+0x10], r12","","","",""
"0x7f61252ffff6","0","Block 666:","","","",""
"0x7f61252ffff6","478","mov dword ptr [rax+0xc], 0x3","","","",""
"0x7f61252ffffd","484","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f6125300002","484","mov dword ptr [r10+0x18], ebp","","","",""
"0x7f6125300006","475","mov r10, qword ptr [rsp+0x50]","","","",""
"0x7f612530000b","475","add r10, 0x18","","","",""
"0x7f612530000f","475","mov rbp, qword ptr [rsp+0x58]","","","",""
"0x7f6125300014","475","mov byte ptr [rbp+0xc], 0x1","","","",""
"0x7f6125300018","475","mov byte ptr [rbp+0xd], 0x1","","","",""
"0x7f612530001c","475","mov dword ptr [rbp+0x14], 0x3e8","","","",""
"0x7f6125300023","475","mov dword ptr [rbp+0x10], 0x2","","","",""
"0x7f612530002a","475","shr rbp, 0x3","","","",""
"0x7f612530002e","475","mov r11, 0x6720d2190","","","",""
"0x7f6125300038","475","mov dword ptr [r11+0x6c], ebp","","","",""
"0x7f612530003c","475","mov dword ptr [r10], ebp","","","",""
"0x7f612530003f","475","mov r11, r10","","","",""
"0x7f6125300042","475","mov r10, 0x6720d2190","","","",""
"0x7f612530004c","475","mov r8, r10","","","",""
"0x7f612530004f","475","shr r11, 0x9","","","",""
"0x7f6125300053","475","shr r8, 0x9","","","",""
"0x7f6125300057","475","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f612530005c","475","mov r9, r10","","","",""
"0x7f612530005f","475","mov r10, rax","","","",""
"0x7f6125300062","475","shr r10, 0x3","","","",""
"0x7f6125300066","475","mov rcx, qword ptr [rsp+0x58]","","","",""
"0x7f612530006b","475","mov dword ptr [rcx+0x20], r10d","","","",""
"0x7f612530006f","475","shr r9, 0x9","","","",""
"0x7f6125300073","475","mov r10, 0x7f6120e3f000","","","",""
"0x7f612530007d","475","mov byte ptr [r10+r9*1], r12b","","","",""
"0x7f6125300081","479","mov byte ptr [r10+r8*1], r12b","","","",""
"0x7f6125300085","478","mov byte ptr [r10+r11*1], r12b","","","",""
"0x7f6125300089","478","mov r9, qword ptr [r15+0x60]","","","",""
"0x7f612530008d","478","mov r10, r9","","","",""
"0x7f6125300090","478","add r10, 0x20","","","",""
"0x7f6125300094","484","mov r11, qword ptr [rsp+0x60]","","","",""
"0x7f6125300099","484","shr r11, 0x3","","","",""
"0x7f612530009d","484","mov dword ptr [rcx+0x1c], r11d","","","",""
"0x7f61253000a1","475","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61253000a5","475","jnb 0x7f6125300cb1 <Block 745>","","","",""
"0x7f61253000ab","0","Block 667:","","","",""
"0x7f61253000ab","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253000af","485","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61253000b7","485","mov r10, qword ptr [rsp+0x28]","","","",""
"0x7f61253000bc","485","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61253000c3","485","mov qword ptr [r9], r10","","","",""
"0x7f61253000c6","484","mov dword ptr [r9+0x8], 0xf800c4d4","","","",""
"0x7f61253000ce","484","mov dword ptr [r9+0xc], r12d","","","",""
"0x7f61253000d2","484","mov qword ptr [r9+0x10], r12","","","",""
"0x7f61253000d6","484","mov qword ptr [r9+0x18], r12","","","",""
"0x7f61253000da","0","Block 668:","","","",""
"0x7f61253000da","475","mov qword ptr [rsp+0x58], r9","","","",""
"0x7f61253000df","475","mov rbx, qword ptr [r15+0x60]","","","",""
"0x7f61253000e3","475","mov r10, rbx","","","",""
"0x7f61253000e6","475","add r10, 0x20","","","",""
"0x7f61253000ea","484","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61253000ee","484","jnb 0x7f6125300cc8 <Block 747>","","","",""
"0x7f61253000f4","0","Block 669:","","","",""
"0x7f61253000f4","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253000f8","484","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f6125300100","484","mov qword ptr [rbx], 0x1","","","",""
"0x7f6125300107","484","prefetchw zmmword ptr [r10+0x100]","400000","400000","2","2"
"0x7f612530010f","484","mov dword ptr [rbx+0x8], 0xf8000161","","","",""
"0x7f6125300116","484","prefetchw zmmword ptr [r10+0x140]","","","",""
"0x7f612530011e","484","mov dword ptr [rbx+0xc], 0x4","","","",""
"0x7f6125300125","484","prefetchw zmmword ptr [r10+0x180]","","","",""
"0x7f612530012d","484","mov qword ptr [rbx+0x10], r12","","","",""
"0x7f6125300131","484","mov qword ptr [rbx+0x18], r12","","","",""
"0x7f6125300135","0","Block 670:","","","",""
"0x7f6125300135","475","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f612530013a","475","mov dword ptr [r10+0x10], 0x3e8","","","",""
"0x7f6125300142","475","mov dword ptr [r10+0xc], 0x5","400000","400000","2","2"
"0x7f612530014a","475","mov rdi, rbx","","","",""
"0x7f612530014d","475","add rdi, 0x10","","","",""
"0x7f6125300151","475","xor esi, esi","","","",""
"0x7f6125300153","475","mov edx, 0x4","","","",""
"0x7f6125300158","475","mov r10, 0x7f6125053360","","","",""
"0x7f6125300162","475","call r10","","","",""
"0x7f6125300165","0","Block 671:","","","",""
"0x7f6125300165","478","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f612530016a","478","mov r11, r10","","","",""
"0x7f612530016d","478","mov r10, rbx","","","",""
"0x7f6125300170","478","shr r10, 0x3","400000","400000","2","2"
"0x7f6125300174","478","mov r8, qword ptr [rsp+0x58]","","","",""
"0x7f6125300179","478","mov dword ptr [r8+0x1c], r10d","","","",""
"0x7f612530017d","475","shr r11, 0x9","","","",""
"0x7f6125300181","475","mov r10, 0x7f6120e3f000","","","",""
"0x7f612530018b","475","mov byte ptr [r10+r11*1], r12b","","","",""
"0x7f612530018f","478","mov r11, qword ptr [r15+0x60]","","","",""
"0x7f6125300193","478","mov r10, r11","","","",""
"0x7f6125300196","478","add r10, 0x20","","","",""
"0x7f612530019a","484","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f612530019e","484","jnb 0x7f6125300ce4 <Block 749>","","","",""
"0x7f61253001a4","0","Block 672:","","","",""
"0x7f61253001a4","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253001a8","484","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61253001b0","484","mov r10, qword ptr [rsp+0x28]","","","",""
"0x7f61253001b5","484","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61253001bc","484","mov qword ptr [r11], r10","","","",""
"0x7f61253001bf","484","mov dword ptr [r11+0x8], 0xf800c4d4","","","",""
"0x7f61253001c7","484","mov dword ptr [r11+0xc], r12d","","","",""
"0x7f61253001cb","484","mov qword ptr [r11+0x10], r12","","","",""
"0x7f61253001cf","484","mov qword ptr [r11+0x18], r12","","","",""
"0x7f61253001d3","0","Block 673:","","","",""
"0x7f61253001d3","475","mov qword ptr [rsp+0x60], r11","","","",""
"0x7f61253001d8","475","mov rbx, qword ptr [r15+0x60]","","","",""
"0x7f61253001dc","475","mov r10, rbx","","","",""
"0x7f61253001df","475","add r10, 0x20","","","",""
"0x7f61253001e3","481","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61253001e7","481","jnb 0x7f6125300cfc <Block 751>","","","",""
"0x7f61253001ed","0","Block 674:","","","",""
"0x7f61253001ed","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253001f1","485","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61253001f9","485","mov qword ptr [rbx], 0x1","","","",""
"0x7f6125300200","485","prefetchw zmmword ptr [r10+0x100]","","","",""
"0x7f6125300208","481","mov dword ptr [rbx+0x8], 0xf8000161","","","",""
"0x7f612530020f","484","prefetchw zmmword ptr [r10+0x140]","","","",""
"0x7f6125300217","481","mov dword ptr [rbx+0xc], 0x4","","","",""
"0x7f612530021e","484","prefetchw zmmword ptr [r10+0x180]","","","",""
"0x7f6125300226","481","mov qword ptr [rbx+0x10], r12","","","",""
"0x7f612530022a","481","mov qword ptr [rbx+0x18], r12","","","",""
"0x7f612530022e","0","Block 675:","","","",""
"0x7f612530022e","475","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f6125300233","475","mov dword ptr [r10+0x10], 0x3e8","","","",""
"0x7f612530023b","475","mov dword ptr [r10+0xc], 0x5","","","",""
"0x7f6125300243","475","mov rdi, rbx","","","",""
"0x7f6125300246","475","add rdi, 0x10","","","",""
"0x7f612530024a","475","xor esi, esi","","","",""
"0x7f612530024c","475","mov edx, 0x4","","","",""
"0x7f6125300251","475","mov r10, 0x7f6125053360","","","",""
"0x7f612530025b","475","call r10","","","",""
"0x7f612530025e","0","Block 676:","","","",""
"0x7f612530025e","481","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f6125300263","481","mov r11, r10","","","",""
"0x7f6125300266","481","shr r11, 0x3","","","",""
"0x7f612530026a","481","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f612530026f","481","mov dword ptr [r10+0x18], r11d","","","",""
"0x7f6125300273","475","mov r10, rbx","","","",""
"0x7f6125300276","475","shr r10, 0x3","","","",""
"0x7f612530027a","475","mov r11, qword ptr [rsp+0x60]","","","",""
"0x7f612530027f","475","mov dword ptr [r11+0x1c], r10d","","","",""
"0x7f6125300283","475","mov r10, r11","","","",""
"0x7f6125300286","475","shr r10, 0x9","","","",""
"0x7f612530028a","475","mov r11, 0x7f6120e3f000","","","",""
"0x7f6125300294","475","mov byte ptr [r11+r10*1], r12b","","","",""
"0x7f6125300298","478","mov r11, qword ptr [r15+0x60]","","","",""
"0x7f612530029c","478","mov r10, r11","","","",""
"0x7f612530029f","478","add r10, 0x20","","","",""
"0x7f61253002a3","481","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61253002a7","481","jnb 0x7f6125300d18 <Block 753>","","","",""
"0x7f61253002ad","0","Block 677:","","","",""
"0x7f61253002ad","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253002b1","481","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61253002b9","481","mov r10, qword ptr [rsp+0x28]","","","",""
"0x7f61253002be","481","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61253002c5","481","mov qword ptr [r11], r10","","","",""
"0x7f61253002c8","481","mov dword ptr [r11+0x8], 0xf800c4d4","","","",""
"0x7f61253002d0","481","mov dword ptr [r11+0xc], r12d","","","",""
"0x7f61253002d4","481","mov qword ptr [r11+0x10], r12","","","",""
"0x7f61253002d8","481","mov qword ptr [r11+0x18], r12","","","",""
"0x7f61253002dc","0","Block 678:","","","",""
"0x7f61253002dc","475","mov qword ptr [rsp+0x58], r11","","","",""
"0x7f61253002e1","475","mov rbx, qword ptr [r15+0x60]","","","",""
"0x7f61253002e5","475","mov r10, rbx","","","",""
"0x7f61253002e8","475","add r10, 0x20","","","",""
"0x7f61253002ec","481","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61253002f0","481","jnb 0x7f6125300d30 <Block 755>","","","",""
"0x7f61253002f6","0","Block 679:","","","",""
"0x7f61253002f6","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253002fa","481","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f6125300302","481","mov qword ptr [rbx], 0x1","","","",""
"0x7f6125300309","481","prefetchw zmmword ptr [r10+0x100]","","","",""
"0x7f6125300311","481","mov dword ptr [rbx+0x8], 0xf8000161","","","",""
"0x7f6125300318","481","prefetchw zmmword ptr [r10+0x140]","","","",""
"0x7f6125300320","481","mov dword ptr [rbx+0xc], 0x4","","","",""
"0x7f6125300327","481","prefetchw zmmword ptr [r10+0x180]","","","",""
"0x7f612530032f","481","mov qword ptr [rbx+0x10], r12","","","",""
"0x7f6125300333","481","mov qword ptr [rbx+0x18], r12","","","",""
"0x7f6125300337","0","Block 680:","","","",""
"0x7f6125300337","475","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f612530033c","475","mov dword ptr [r10+0x10], 0x3e8","","","",""
"0x7f6125300344","475","mov dword ptr [r10+0xc], 0x5","","","",""
"0x7f612530034c","475","mov rdi, rbx","","","",""
"0x7f612530034f","475","add rdi, 0x10","","","",""
"0x7f6125300353","475","xor esi, esi","","","",""
"0x7f6125300355","475","mov edx, 0x4","","","",""
"0x7f612530035a","475","mov r10, 0x7f6125053360","","","",""
"0x7f6125300364","475","call r10","","","",""
"0x7f6125300367","0","Block 681:","","","",""
"0x7f6125300367","481","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f612530036c","481","mov r11, r10","","","",""
"0x7f612530036f","481","shr r11, 0x3","","","",""
"0x7f6125300373","475","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f6125300378","475","mov dword ptr [r10+0x18], r11d","","","",""
"0x7f612530037c","475","mov r10, rbx","","","",""
"0x7f612530037f","475","shr r10, 0x3","","","",""
"0x7f6125300383","475","mov r11, qword ptr [rsp+0x58]","","","",""
"0x7f6125300388","475","mov dword ptr [r11+0x1c], r10d","","","",""
"0x7f612530038c","475","mov r10, r11","","","",""
"0x7f612530038f","475","shr r10, 0x9","","","",""
"0x7f6125300393","475","mov r11, 0x7f6120e3f000","","","",""
"0x7f612530039d","475","mov byte ptr [r11+r10*1], r12b","","","",""
"0x7f61253003a1","478","mov r11, qword ptr [r15+0x60]","","","",""
"0x7f61253003a5","478","mov r10, r11","","","",""
"0x7f61253003a8","478","add r10, 0x28","","","",""
"0x7f61253003ac","481","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61253003b0","481","jnb 0x7f6125300d4c <Block 757>","","","",""
"0x7f61253003b6","0","Block 682:","","","",""
"0x7f61253003b6","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253003ba","485","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61253003c2","481","mov r10, qword ptr [rsp+0x10]","","","",""
"0x7f61253003c7","481","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61253003ce","481","mov qword ptr [r11], r10","","","",""
"0x7f61253003d1","481","mov dword ptr [r11+0x8], 0xf800c577","","","",""
"0x7f61253003d9","481","mov dword ptr [r11+0xc], r12d","400000","400000","2","2"
"0x7f61253003dd","481","mov qword ptr [r11+0x10], r12","","","",""
"0x7f61253003e1","481","mov qword ptr [r11+0x18], r12","","","",""
"0x7f61253003e5","481","mov qword ptr [r11+0x20], r12","","","",""
"0x7f61253003e9","0","Block 683:","","","",""
"0x7f61253003e9","475","mov qword ptr [rsp+0x60], r11","","","",""
"0x7f61253003ee","475","mov rax, qword ptr [r15+0x60]","","","",""
"0x7f61253003f2","475","mov r10, rax","","","",""
"0x7f61253003f5","475","add r10, 0x18","","","",""
"0x7f61253003f9","481","cmp r10, qword ptr [r15+0x70]","400000","400000","2","2"
"0x7f61253003fd","481","jnb 0x7f6125300d64 <Block 759>","","","",""
"0x7f6125300403","0","Block 684:","","","",""
"0x7f6125300403","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f6125300407","485","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f612530040f","485","mov r10, qword ptr [rsp+0x8]","","","",""
"0x7f6125300414","485","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f612530041b","485","mov qword ptr [rax], r10","","","",""
"0x7f612530041e","485","mov dword ptr [rax+0x8], 0xf800c285","","","",""
"0x7f6125300425","485","mov dword ptr [rax+0xc], r12d","","","",""
"0x7f6125300429","485","mov qword ptr [rax+0x10], r12","","","",""
"0x7f612530042d","0","Block 685:","","","",""
"0x7f612530042d","481","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f6125300432","481","mov dword ptr [r10+0x18], ebp","","","",""
"0x7f6125300436","475","mov r10, qword ptr [rsp+0x50]","","","",""
"0x7f612530043b","475","add r10, 0x1c","","","",""
"0x7f612530043f","475","mov rbp, qword ptr [rsp+0x60]","","","",""
"0x7f6125300444","475","mov byte ptr [rbp+0xc], 0x1","","","",""
"0x7f6125300448","475","mov byte ptr [rbp+0xd], 0x1","","","",""
"0x7f612530044c","475","mov dword ptr [rbp+0x14], 0x7d0","","","",""
"0x7f6125300453","475","mov dword ptr [rbp+0x10], 0x3","","","",""
"0x7f612530045a","475","shr rbp, 0x3","","","",""
"0x7f612530045e","475","mov r11, 0x6720d2190","","","",""
"0x7f6125300468","475","mov dword ptr [r11+0x6c], ebp","","","",""
"0x7f612530046c","475","mov dword ptr [r10], ebp","","","",""
"0x7f612530046f","475","mov r8, r11","","","",""
"0x7f6125300472","475","shr r10, 0x9","","","",""
"0x7f6125300476","475","shr r8, 0x9","","","",""
"0x7f612530047a","475","mov r11, qword ptr [rsp+0x60]","","","",""
"0x7f612530047f","475","mov r9, r11","","","",""
"0x7f6125300482","475","mov r11, qword ptr [rsp+0x58]","","","",""
"0x7f6125300487","475","shr r11, 0x3","","","",""
"0x7f612530048b","475","mov rcx, qword ptr [rsp+0x60]","","","",""
"0x7f6125300490","475","mov dword ptr [rcx+0x1c], r11d","","","",""
"0x7f6125300494","475","shr r9, 0x9","","","",""
"0x7f6125300498","475","mov r11, 0x7f6120e3f000","","","",""
"0x7f61253004a2","475","mov byte ptr [r11+r9*1], r12b","","","",""
"0x7f61253004a6","479","mov byte ptr [r11+r8*1], r12b","","","",""
"0x7f61253004aa","478","mov byte ptr [r11+r10*1], r12b","","","",""
"0x7f61253004ae","478","mov r9, qword ptr [r15+0x60]","","","",""
"0x7f61253004b2","481","mov r11, r9","","","",""
"0x7f61253004b5","481","add r11, 0x20","","","",""
"0x7f61253004b9","481","mov r10, rax","","","",""
"0x7f61253004bc","481","shr r10, 0x3","","","",""
"0x7f61253004c0","481","mov dword ptr [rcx+0x20], r10d","","","",""
"0x7f61253004c4","475","cmp r11, qword ptr [r15+0x70]","","","",""
"0x7f61253004c8","475","jnb 0x7f6125300d79 <Block 761>","","","",""
"0x7f61253004ce","0","Block 686:","","","",""
"0x7f61253004ce","485","mov qword ptr [r15+0x60], r11","","","",""
"0x7f61253004d2","485","prefetchw zmmword ptr [r11+0xc0]","","","",""
"0x7f61253004da","485","mov r10, qword ptr [rsp+0x28]","","","",""
"0x7f61253004df","485","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61253004e6","485","mov qword ptr [r9], r10","","","",""
"0x7f61253004e9","485","mov dword ptr [r9+0x8], 0xf800c4d4","","","",""
"0x7f61253004f1","485","mov dword ptr [r9+0xc], r12d","","","",""
"0x7f61253004f5","481","mov qword ptr [r9+0x10], r12","","","",""
"0x7f61253004f9","481","mov qword ptr [r9+0x18], r12","","","",""
"0x7f61253004fd","0","Block 687:","","","",""
"0x7f61253004fd","475","mov qword ptr [rsp+0x58], r9","","","",""
"0x7f6125300502","475","mov rbx, qword ptr [r15+0x60]","400000","400000","2","2"
"0x7f6125300506","481","mov r10, rbx","","","",""
"0x7f6125300509","481","add r10, 0x20","","","",""
"0x7f612530050d","481","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f6125300511","481","jnb 0x7f6125300d90 <Block 763>","","","",""
"0x7f6125300517","0","Block 688:","","","",""
"0x7f6125300517","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f612530051b","485","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f6125300523","485","mov qword ptr [rbx], 0x1","","","",""
"0x7f612530052a","485","prefetchw zmmword ptr [r10+0x100]","","","",""
"0x7f6125300532","485","mov dword ptr [rbx+0x8], 0xf8000161","","","",""
"0x7f6125300539","485","prefetchw zmmword ptr [r10+0x140]","","","",""
"0x7f6125300541","485","mov dword ptr [rbx+0xc], 0x4","","","",""
"0x7f6125300548","485","prefetchw zmmword ptr [r10+0x180]","","","",""
"0x7f6125300550","481","mov qword ptr [rbx+0x10], r12","","","",""
"0x7f6125300554","481","mov qword ptr [rbx+0x18], r12","","","",""
"0x7f6125300558","0","Block 689:","","","",""
"0x7f6125300558","475","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f612530055d","475","mov dword ptr [r10+0x10], 0x3e8","400000","400000","2","2"
"0x7f6125300565","475","mov dword ptr [r10+0xc], 0x6","","","",""
"0x7f612530056d","475","mov rdi, rbx","","","",""
"0x7f6125300570","475","add rdi, 0x10","","","",""
"0x7f6125300574","475","xor esi, esi","","","",""
"0x7f6125300576","475","mov edx, 0x4","","","",""
"0x7f612530057b","475","mov r10, 0x7f6125053360","","","",""
"0x7f6125300585","475","call r10","","","",""
"0x7f6125300588","0","Block 690:","","","",""
"0x7f6125300588","481","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f612530058d","481","mov r11, rbx","","","",""
"0x7f6125300590","481","shr r11, 0x3","","","",""
"0x7f6125300594","481","mov r8, qword ptr [rsp+0x58]","","","",""
"0x7f6125300599","481","mov dword ptr [r8+0x1c], r11d","","","",""
"0x7f612530059d","475","shr r10, 0x9","","","",""
"0x7f61253005a1","475","mov r11, 0x7f6120e3f000","","","",""
"0x7f61253005ab","475","mov byte ptr [r11+r10*1], r12b","","","",""
"0x7f61253005af","478","mov r11, qword ptr [r15+0x60]","","","",""
"0x7f61253005b3","478","mov r10, r11","","","",""
"0x7f61253005b6","478","add r10, 0x20","","","",""
"0x7f61253005ba","481","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61253005be","481","jnb 0x7f6125300dac <Block 765>","","","",""
"0x7f61253005c4","0","Block 691:","","","",""
"0x7f61253005c4","485","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61253005c8","485","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61253005d0","485","mov r10, qword ptr [rsp+0x28]","","","",""
"0x7f61253005d5","485","mov r10, qword ptr [r10+0xa8]","","","",""
